file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Strings.java,com.mergebase.log4j.Strings,isLetterOrDigit/1[char],false,178,1,4,2,2,1,2,3,1,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,false
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Strings.java,com.mergebase.log4j.Strings,startsWithYearDot/1[java.lang.String],false,275,1,1,0,1,6,5,9,2,0,1,5,1,1,0,2,0,1,2,5,1,0,2,0,0,0,7,9,0,false
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Strings.java,com.mergebase.log4j.Strings,isDigit/1[char],false,182,0,3,3,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,false
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Strings.java,com.mergebase.log4j.Strings,cleanForSql/1[java.lang.String],false,238,1,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,false
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Strings.java,com.mergebase.log4j.Strings,containsOnlyDigits/1[java.lang.String],false,190,1,2,1,1,5,4,13,3,3,1,4,1,1,1,3,0,1,1,2,3,0,2,0,0,0,12,9,0,false
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Strings.java,com.mergebase.log4j.Strings,"stripLeadingCharacter/3[java.lang.String,char,int]",false,124,0,2,2,0,6,6,19,2,3,3,6,0,0,2,3,0,0,0,2,5,0,2,0,0,0,33,9,0,true
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Strings.java,com.mergebase.log4j.Strings,"stripLeadingZeroes/2[java.lang.String,int]",false,157,1,2,1,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,true
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Strings.java,com.mergebase.log4j.Strings,containsOnlyLetters/1[java.lang.String],false,204,1,2,1,1,5,4,12,3,2,1,4,1,1,1,1,0,0,1,1,2,0,2,0,0,0,11,9,0,false
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Strings.java,com.mergebase.log4j.Strings,intoLines/1[java.lang.String[]],false,217,0,1,1,0,6,2,21,1,4,1,2,0,0,2,3,1,1,1,0,4,1,5,0,0,0,19,9,0,false
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Strings.java,com.mergebase.log4j.Strings,"cleanForSql/2[java.lang.String,boolean]",false,242,0,1,1,0,3,2,12,2,0,2,2,0,0,0,1,0,0,11,0,4,0,1,0,0,0,9,9,0,false
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Strings.java,com.mergebase.log4j.Strings,isNo/1[java.lang.String],false,259,0,0,0,0,2,3,4,1,0,1,3,0,0,0,1,0,0,6,0,1,0,0,0,0,0,4,9,0,false
E:\research\repos_analysis\workspace\log4j-detector-eclipse\src\com\mergebase\log4j\Util.java,com.mergebase.log4j.Util$CloseFailedException,CloseFailedException/1[java.util.LinkedList<java.lang.Throwable>],true,81,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
