file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,init/0,false,63,1,4,3,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,"createGroup/6[java.lang.String,java.lang.String,jp.ramen.Group,boolean,boolean,boolean]",false,291,7,33,24,9,11,8,14,1,3,6,8,0,0,0,5,0,3,6,0,5,2,3,0,0,0,38,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,"handleRequest/2[jp.ramen.Request,boolean]",false,209,8,18,8,10,6,9,21,1,2,2,9,0,0,0,0,0,1,1,0,2,0,2,0,0,0,27,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,listUsers/0,false,318,3,5,3,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,reload/0,false,362,3,5,1,4,1,4,4,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,reviewQuestion/1[jp.ramen.Question],false,194,4,4,1,3,2,3,4,1,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,block/1[jp.ramen.Entity],false,329,5,17,13,4,3,4,8,1,2,1,4,1,0,1,0,0,1,0,0,3,0,2,0,0,0,25,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,"sendMessage/4[jp.ramen.Entity,java.lang.String,java.lang.String,boolean]",false,131,11,21,11,10,14,9,27,5,3,4,9,0,0,0,0,0,3,4,0,5,0,5,0,0,0,48,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,"sendAnswer/4[jp.ramen.Entity,java.lang.String,java.lang.String,jp.ramen.Question]",false,177,9,11,4,7,4,6,8,1,2,4,6,0,0,0,0,0,1,1,0,2,0,1,0,0,0,36,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,joinGroup/1[jp.ramen.Group],false,247,5,23,16,7,5,7,8,3,2,1,7,1,0,1,2,0,0,0,0,2,0,2,0,0,0,26,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,RAMEN/0,true,26,1,2,1,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,readMessage/1[jp.ramen.LocalMessage],false,100,3,6,2,4,1,4,5,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,delMessage/1[jp.ramen.LocalMessage],false,113,4,6,2,4,1,4,5,1,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,getCurrentUser/0,false,354,1,24,24,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,"login/2[java.lang.String,java.lang.String]",false,73,3,39,36,3,3,3,10,3,2,2,3,0,0,0,2,0,0,0,0,3,0,1,0,0,0,18,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,listGroups/0,false,236,3,6,4,2,1,2,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMEN.java,jp.ramen.RAMEN,getInstance/0,false,34,1,5,4,1,2,0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,13,9,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\AnswerWindow.java,jp.ramen.gui.AnswerWindow,"AnswerWindow/2[javax.swing.JFrame,jp.ramen.Question]",true,59,4,5,1,4,3,27,61,1,9,2,27,0,0,0,1,1,0,6,4,11,2,2,0,0,2,51,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\MessageRequest.java,jp.ramen.MessageRequest,"MessageRequest/5[java.lang.String,java.lang.String,jp.ramen.User,jp.ramen.Entity,jp.ramen.Message]",true,36,5,4,2,2,1,2,4,0,0,5,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,12,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\MessageRequest.java,jp.ramen.MessageRequest,"MessageRequest/3[java.lang.String,java.lang.String,java.sql.Date]",true,23,0,1,1,0,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\MessageRequest.java,jp.ramen.MessageRequest,getRef/0,false,65,1,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\MessageRequest.java,jp.ramen.MessageRequest,setRef/1[jp.ramen.Message],false,73,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\MessageRequest.java,jp.ramen.MessageRequest,getHeader/0,false,45,0,1,1,0,2,0,4,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,13,10,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\MessageRequest.java,jp.ramen.MessageRequest,setRequest/1[boolean],false,52,2,8,4,4,3,4,8,1,0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\exceptions\ForbiddenAction.java,jp.ramen.exceptions.ForbiddenAction,ForbiddenAction/1[java.lang.String],true,6,0,9,9,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,toString/0,false,130,0,1,1,0,1,1,3,1,0,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,6,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,isAccepted/0,false,77,0,6,6,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,"Message/4[java.lang.String,java.lang.String,jp.ramen.User,jp.ramen.Entity]",true,47,3,5,4,1,2,2,8,0,0,4,2,0,0,0,0,0,0,0,0,5,0,1,0,0,0,18,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,getText/0,false,69,0,5,5,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,getSubject/0,false,61,0,7,7,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,getTime/0,false,85,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,setAuthor/1[jp.ramen.User],false,101,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,setAccepted/1[boolean],false,125,0,3,3,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,getAuthor/0,false,93,1,11,11,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,"Message/4[java.lang.String,java.lang.String,boolean,java.util.Date]",true,29,1,2,1,1,2,3,8,0,0,4,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,19,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,getTo/0,false,109,1,13,13,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Message.java,jp.ramen.Message,setTo/1[jp.ramen.Entity],false,117,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\LocalMessage.java,jp.ramen.LocalMessage,LocalMessage/1[jp.ramen.Message],true,16,1,1,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\LocalMessage.java,jp.ramen.LocalMessage,toString/0,false,48,1,1,0,1,2,1,4,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,4,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\LocalMessage.java,jp.ramen.LocalMessage,getReference/0,false,25,1,18,18,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\LocalMessage.java,jp.ramen.LocalMessage,isRead/0,false,43,0,3,3,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\LocalMessage.java,jp.ramen.LocalMessage,read/0,false,33,0,4,4,0,2,0,5,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\CreateGroupWindow.java,jp.ramen.gui.CreateGroupWindow,"CreateGroupWindow/2[javax.swing.JFrame,jp.ramen.Group]",true,78,8,10,1,9,14,44,153,1,19,2,44,0,0,0,4,1,4,9,8,20,0,2,0,0,6,70,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Question.java,jp.ramen.Question,whoDidntAnswer/0,false,90,5,7,4,3,4,6,11,1,3,0,6,1,1,1,1,0,0,0,0,3,0,2,0,0,0,11,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Question.java,jp.ramen.Question,howManyAnswered/0,false,62,0,4,4,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Question.java,jp.ramen.Question,addAnswer/1[jp.ramen.Answer],false,45,1,3,3,0,2,2,4,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,14,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Question.java,jp.ramen.Question,reviewAnswers/0,false,54,1,2,2,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Question.java,jp.ramen.Question,howManyDidntAnswer/0,false,70,1,4,3,1,1,2,3,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Question.java,jp.ramen.Question,whoAnswered/0,false,78,2,7,6,1,2,2,7,1,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Question.java,jp.ramen.Question,"Question/3[java.lang.String,java.lang.String,java.util.Date]",true,22,1,1,1,0,1,0,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\Question.java,jp.ramen.Question,"Question/4[java.lang.String,java.lang.String,jp.ramen.User,jp.ramen.Entity]",true,35,3,2,2,0,1,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$Anonymous3,ancestorMoved/1[javax.swing.event.AncestorEvent],false,586,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$Anonymous3,ancestorAdded/1[javax.swing.event.AncestorEvent],false,576,4,6,0,6,1,8,7,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$Anonymous3,ancestorRemoved/1[javax.swing.event.AncestorEvent],false,584,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$Anonymous4,removeUpdate/1[javax.swing.event.DocumentEvent],false,618,1,1,0,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$Anonymous4,insertUpdate/1[javax.swing.event.DocumentEvent],false,613,1,1,0,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$Anonymous4,changedUpdate/1[javax.swing.event.DocumentEvent],false,591,4,11,2,9,4,13,15,1,5,1,13,0,0,0,0,0,0,0,0,3,0,3,0,0,3,17,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$GroupDetails$CustomSwitch,setSelected/1[boolean],false,826,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$GroupDetails$CustomSwitch,doSetSelected/1[boolean],false,828,0,1,1,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$Anonymous1,"getTreeCellRendererComponent/7[javax.swing.JTree,java.lang.Object,boolean,boolean,boolean,int,boolean]",false,299,5,3,0,3,9,10,19,1,2,7,10,0,0,0,1,1,1,0,0,8,0,7,0,0,0,38,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\SocialGroup.java,jp.ramen.SocialGroup,"SocialGroup/4[java.lang.String,java.lang.String,boolean,boolean]",true,25,0,1,1,0,1,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\SocialGroup.java,jp.ramen.SocialGroup,isPrivate/0,false,48,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\SocialGroup.java,jp.ramen.SocialGroup,isModerated/0,false,53,0,2,2,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\SocialGroup.java,jp.ramen.SocialGroup,"SocialGroup/6[java.lang.String,java.lang.String,jp.ramen.Group,jp.ramen.User,boolean,boolean]",true,39,4,8,5,3,4,2,6,0,0,6,2,0,0,0,2,0,0,1,0,2,0,1,0,0,0,18,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\SocialGroup.java,jp.ramen.SocialGroup,toString/0,false,58,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\exceptions\GroupAlreadyExists.java,jp.ramen.exceptions.GroupAlreadyExists,GroupAlreadyExists/1[java.lang.String],true,7,0,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Main.java,jp.ramen.gui.Main$App$Anonymous2,actionPerformed/1[java.awt.event.ActionEvent],false,553,2,7,0,7,3,9,13,0,3,1,9,0,0,0,0,1,0,1,0,3,0,2,0,0,0,18,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Installer.java,jp.ramen.gui.Installer$InstallCard3$Anonymous2$Anonymous3,doInBackground/0,false,343,1,2,0,2,5,6,23,1,2,0,6,0,0,1,1,1,0,1,6,3,0,3,0,0,0,15,4,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Installer.java,jp.ramen.gui.Installer$InstallCard3$Anonymous2$Anonymous3,done/0,false,367,0,0,0,0,1,2,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMENShell.java,jp.ramen.RAMENShell,main/1[java.lang.String[]],false,23,2,5,0,5,8,11,42,1,5,1,11,1,2,2,2,2,1,13,6,7,2,3,0,0,0,35,9,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMENShell.java,jp.ramen.RAMENShell,getTo/1[java.lang.String],false,260,5,6,1,5,2,5,5,1,1,1,5,0,0,0,1,0,0,0,0,2,0,1,0,0,0,6,10,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMENShell.java,jp.ramen.RAMENShell,handleCommand/1[java.lang.String],false,68,10,28,1,27,78,33,175,43,16,1,33,3,1,1,5,0,0,61,42,24,2,5,0,0,0,37,10,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMENShell.java,jp.ramen.RAMENShell,printCollection/1[java.util.Collection<? extends java.lang.Object>],false,268,0,1,1,0,2,1,6,0,1,1,1,0,0,1,0,0,1,2,1,1,1,1,0,0,0,6,10,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\RAMENShell.java,jp.ramen.RAMENShell,displayHelp/0,false,274,0,1,1,0,1,1,22,0,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,35,10,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\exceptions\InvalidFormat.java,jp.ramen.exceptions.InvalidFormat,InvalidFormat/0,true,6,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\StudentTest.java,jp.ramen.StudentTest,testBlock/0,false,31,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\StudentTest.java,jp.ramen.StudentTest,setUp/0,false,22,3,2,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\StudentTest.java,jp.ramen.StudentTest,testCanAnswer/0,false,40,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\JoinRequestTest.java,jp.ramen.JoinRequestTest,setAcceptedFalse/0,false,47,3,2,0,2,1,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\JoinRequestTest.java,jp.ramen.JoinRequestTest,setUp/0,false,19,4,3,0,3,1,0,6,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,12,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\JoinRequestTest.java,jp.ramen.JoinRequestTest,setAcceptedTwice/0,false,56,3,2,0,2,1,4,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\JoinRequestTest.java,jp.ramen.JoinRequestTest,getAccepted/0,false,30,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\JoinRequestTest.java,jp.ramen.JoinRequestTest,setAcceptedTrue/0,false,38,3,2,0,2,1,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\exceptions\InvalidLogin.java,jp.ramen.exceptions.InvalidLogin,InvalidLogin/0,true,6,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\SocialGroupTest.java,jp.ramen.SocialGroupTest,testIsModerated/0,false,27,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\SocialGroupTest.java,jp.ramen.SocialGroupTest,testIsPrivate/0,false,35,2,1,0,1,1,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\SocialGroupTest.java,jp.ramen.SocialGroupTest,setUp/0,false,18,3,2,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,8,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\exceptions\DbUninitialised.java,jp.ramen.exceptions.DbUninitialised,DbUninitialised/0,true,6,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Installer.java,jp.ramen.gui.Installer$InstallCard3,InstallCard3/0,true,302,1,1,0,1,2,12,74,0,2,0,12,0,0,0,0,1,0,0,9,4,0,1,1,0,0,56,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\MessageTest.java,jp.ramen.MessageTest,testGetSubject/0,false,31,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\MessageTest.java,jp.ramen.MessageTest,testGetAuthor/0,false,47,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\MessageTest.java,jp.ramen.MessageTest,setUp/0,false,21,3,2,0,2,1,0,5,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,8,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\MessageTest.java,jp.ramen.MessageTest,testGetText/0,false,39,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\tests\jp\ramen\MessageTest.java,jp.ramen.MessageTest,testGetTo/0,false,55,2,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,true
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Installer.java,jp.ramen.gui.Installer$InstallCard4,InstallCard4/0,true,398,0,0,0,0,2,7,25,0,2,0,7,0,0,0,0,1,0,0,8,4,0,1,0,0,0,22,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Installer.java,jp.ramen.gui.Installer$InstallCard1,InstallCard1/0,true,149,1,0,0,0,2,8,20,0,2,0,8,0,0,0,0,1,0,0,5,4,0,1,0,0,0,19,1,0,false
E:\research\repos_analysis\pads2015-2251-ramen.git\trunk\src\jp\ramen\gui\Installer.java,jp.ramen.gui.Installer,Installer/0,true,79,1,1,0,1,6,18,48,0,4,0,18,1,1,0,0,0,0,8,9,2,3,3,0,0,2,19,2,0,false
